id,date,car,seat_color,car_color,value (US$ mi),value off (US$ mi),discount (%),total (US$ mi),salesperson,city,country
209,2017-3-14,Aston Martin Valkyrie,red,black,2.352,2.3305768472566264,3,2.2606595418389275,Laila,riad,Saudi Arabia
210,2017-3-1,Rolls-Royce Sweptail,brown,red,9.8784,9.746714028273082,3,9.45431260742489,Laila,riad,Saudi Arabia
211,2017-3-7,Bugatti Veyron by Mansory Vivere,black,silver,2.499,2.4614665141559477,2,2.4122371838728287,Soraia,riad,Saudi Arabia
212,2017-4-7,McLaren P1 LM,black,black,2.59,2.5498743835413142,2,2.498876895870488,Luísa,sao paulo,brazil
213,2017-4-7,Bugatti Chiron,red,silver,2.2380750000000003,2.211972429216912,0,2.211972429216912,Isabella,sao paulo,brazil
214,2017-4-13,Ferrari Pininfarina Sergio,white,white,2.1848399999999994,2.1567072517700003,1,2.1351401792523004,Manuela,sao paulo,brazil
215,2017-4-9,Bugatti Veyron by Mansory Vivere,brown,red,2.6239500000000002,2.5855399943938626,1,2.559684594449924,Luísa,sao paulo,brazil
216,2017-4-1,Bugatti La Voiture Noire,white,white,13.618836,13.459374824189661,3,13.055593579463972,Heloísa,sao paulo,brazil
217,2017-4-16,Bugatti Veyron by Mansory Vivere,brown,red,2.6239500000000002,2.591979482410471,2,2.5401398927622614,Isabella,sao paulo,brazil
218,2017-4-14,Ferrari Pininfarina Sergio,red,silver,2.31525,2.2848321368995634,3,2.2162871727925766,Manuela,sao paulo,brazil
219,2017-4-24,Rolls-Royce Sweptail,brown,blue,9.8784,9.736132433365059,2,9.541409784697757,Manuela,sao paulo,brazil
220,2017-4-10,Aston Martin Valkyrie,white,black,2.2847999999999997,2.251948715749429,2,2.2069097414344405,Alice,sao paulo,brazil
221,2017-4-11,Bugatti Veyron by Mansory Vivere,red,gold,2.6239500000000002,2.5983538295873463,3,2.520403214699726,Luísa,sao paulo,brazil
222,2017-4-24,Ferrari Pininfarina Sergio,white,black,2.1419999999999995,2.10945752311555,0,2.10945752311555,Luísa,sao paulo,brazil
223,2017-4-13,Bugatti Chiron,brown,black,2.1315,2.1122192270268627,1,2.091097034756594,Helena,sao paulo,brazil
224,2017-4-9,Lamborghini Veneno Roadster,black,gold,3.3075,3.279329147198342,0,3.279329147198342,Heloísa,sao paulo,brazil
225,2017-4-5,Rolls-Royce Sweptail,red,black,9.408,9.300744299538051,1,9.20773685654267,Laura,sao paulo,brazil
226,2017-4-21,Bugatti Veyron by Mansory Vivere,black,silver,2.499,2.460756060920738,0,2.460756060920738,Isabella,sao paulo,brazil
227,2017-4-4,Bugatti Veyron by Mansory Vivere,brown,white,2.5489800000000002,2.5209341375271825,0,2.5209341375271825,Sophia,sao paulo,brazil
228,2017-4-7,Koenigsegg CCXR Trevita,white,gold,3.59856,3.5430793389173303,3,3.4367869587498103,Alice,sao paulo,brazil
229,2017-4-22,McLaren P1 LM,red,white,2.77389,2.746725238278514,0,2.746725238278514,Helena,sao paulo,brazil
230,2017-4-9,Bugatti La Voiture Noire,white,black,13.351799999999999,13.152145086131673,2,12.88910218440904,Isabella,sao paulo,brazil
231,2017-4-18,Bugatti Chiron,brown,silver,2.2380750000000003,2.2103691201720017,0,2.2103691201720017,Giovanna,new york,united state
232,2017-4-19,Rolls-Royce Sweptail,black,black,8.959999999999999,8.870973974330886,1,8.782264234587577,Liz,new york,united state
233,2017-4-2,Bugatti La Voiture Noire,black,gold,13.744499999999999,13.586961556462267,3,13.179352709768398,Cecília,new york,united state
234,2017-4-18,Bugatti La Voiture Noire,red,red,14.431724999999998,14.274180599413922,0,14.274180599413922,Lorena,new york,united state
235,2017-4-10,McLaren P1 LM,white,white,2.694636,2.6693521475171336,0,2.6693521475171336,Giovanna,new york,united state
236,2017-4-3,Bugatti La Voiture Noire,brown,black,13.744499999999999,13.613348830480971,1,13.477215342176162,Eloá,new york,united state
237,2017-4-22,Bugatti Chiron,red,red,2.2380750000000003,2.218513842727926,1,2.1963287043006465,Giovanna,new york,united state
238,2017-4-5,Bugatti La Voiture Noire,black,black,13.089999999999998,12.950870572892082,1,12.821361867163162,Liz,new york,united state
239,2017-4-11,Bugatti Veyron by Mansory Vivere,black,blue,2.499,2.459134305026116,3,2.3853602758753327,Júlia,new york,united state
240,2017-4-14,Koenigsegg CCXR Trevita,brown,blue,3.7044,3.6534487141227605,3,3.543845252699078,Mariana,new york,united state
241,2017-4-18,Lamborghini Veneno Roadster,black,red,3.3075,3.269413318603911,2,3.2040250522318328,Maitê,new york,united state
242,2017-4-16,Bugatti Chiron,brown,silver,2.2380750000000003,2.2167118617152295,2,2.1723776244809248,Eloá,new york,united state
243,2017-4-20,McLaren P1 LM,black,black,2.59,2.5564616383960086,1,2.5308970220120486,Maria Luísa,new york,united state
244,2017-4-13,Aston Martin Valkyrie,black,black,2.2399999999999998,2.206979957576105,1,2.184910158000344,Lorena,new york,united state
245,2017-4-11,Ferrari Pininfarina Sergio,red,red,2.31525,2.2787293678486806,2,2.233154780491707,Lívia,new york,united state
246,2017-4-1,Aston Martin Valkyrie,red,blue,2.4696,2.441417071500863,2,2.3925887300708455,Liz,new york,united state
247,2017-4-19,McLaren P1 LM,red,black,2.7195,2.679733934342748,3,2.599341916312466,Liz,new york,united state
248,2017-4-12,Lamborghini Veneno Roadster,black,red,3.3075,3.2791936416813594,0,3.2791936416813594,Valentina,new york,united state
249,2017-4-4,Ferrari Pininfarina Sergio,white,red,2.2490999999999994,2.2154751219242867,1,2.193320370705044,Lívia,new york,united state
250,2017-4-9,Bugatti Veyron by Mansory Vivere,red,red,2.6239500000000002,2.6004380251347823,1,2.5744336448834346,Lívia,new york,united state
251,2017-4-15,Lamborghini Veneno Roadster,black,gold,3.3075,3.259090213619727,0,3.259090213619727,Mariana,new york,united state
252,2017-4-16,Lamborghini Veneno Roadster,white,gold,3.37365,3.336059957889387,3,3.2359781591527055,Maitê,new york,united state
253,2017-4-15,Bugatti La Voiture Noire,black,black,13.089999999999998,12.950002244853888,3,12.561502177508272,Benício,toronto,canada
254,2017-4-11,Aston Martin Valkyrie,white,red,2.39904,2.3767546937198936,0,2.3767546937198936,Benjamin,toronto,canada
255,2017-4-17,McLaren P1 LM,red,red,2.855475,2.8248633282550846,3,2.740117428407432,Bernardo,toronto,canada
256,2017-4-23,McLaren P1 LM,white,white,2.694636,2.6716820006585316,1,2.6449651806519463,Lorenzo,toronto,canada
257,2017-4-3,Bugatti Chiron,black,gold,2.1315,2.1030302383844632,2,2.0609696336167738,Miguel,toronto,canada
258,2017-4-12,Bugatti La Voiture Noire,white,silver,14.01939,13.882310768503977,1,13.743487660818937,Théo,toronto,canada
259,2017-4-1,W Motors Lykan Hypersport,black,gold,2.499,2.4668459383363395,3,2.3928405601862495,Henrique,lisboa,portugal
260,2017-4-22,Ferrari Pininfarina Sergio,brown,black,2.2049999999999996,2.1773784605119393,3,2.112057106696581,Isaac,lisboa,portugal
261,2017-4-20,Bugatti Chiron,brown,white,2.17413,2.1414496855862772,1,2.1200351887304145,Joaquim,lisboa,portugal
262,2017-5-15,Bugatti Chiron,white,white,2.112012,2.091822805983977,3,2.0290681218044577,Sophia,sao paulo,brazil
263,2017-5-18,Bugatti Chiron,red,black,2.1315,2.1007338671244327,1,2.0797265284531883,Isabella,sao paulo,brazil
264,2017-5-8,W Motors Lykan Hypersport,white,gold,2.5489800000000002,2.51149434900743,3,2.436149518537207,Giovanna,new york,united state
265,2017-5-5,Rolls-Royce Sweptail,brown,gold,9.8784,9.792313662260991,2,9.596467389015771,Lívia,new york,united state
266,2017-5-6,Bugatti Veyron by Mansory Vivere,black,blue,2.499,2.473419363125826,0,2.473419363125826,Mariana,new york,united state
267,2017-5-5,Bugatti Chiron,red,blue,2.2380750000000003,2.2173962129463494,0,2.2173962129463494,Gael,toronto,canada
268,2017-5-9,Rolls-Royce Sweptail,red,gold,9.8784,9.740968188769568,3,9.448739143106481,Miguel,toronto,canada
269,2017-5-10,Bugatti Veyron by Mansory Vivere,brown,silver,2.6239500000000002,2.585104592591461,1,2.5592535466655466,Benício,toronto,canada
270,2017-5-22,Koenigsegg CCXR Trevita,brown,black,3.528,3.495792851989453,3,3.3909190664297695,Benjamin,toronto,canada
271,2017-5-4,Koenigsegg CCXR Trevita,brown,gold,3.7044,3.6472990083851142,2,3.574353028217412,Isaac,lisboa,portugal
272,2017-5-13,Rolls-Royce Sweptail,red,red,9.8784,9.776487050023347,1,9.678722179523113,Isaac,lisboa,portugal
273,2017-5-5,W Motors Lykan Hypersport,red,black,2.499,2.4764841270892974,0,2.4764841270892974,Nicolas,lisboa,portugal
274,2017-5-5,Bugatti La Voiture Noire,white,silver,14.01939,13.863193116239392,1,13.724561185076999,Henrique,lisboa,portugal
275,2017-5-20,Koenigsegg CCXR Trevita,white,white,3.495744,3.4475198847937922,2,3.3785694870979164,Henrique,lisboa,portugal
276,2017-5-21,McLaren P1 LM,white,red,2.77389,2.7354711380555097,0,2.7354711380555097,Joaquim,lisboa,portugal
277,2017-5-7,Lamborghini Veneno Roadster,red,gold,3.472875,3.418817498239321,1,3.384629323256928,Isaac,lisboa,portugal
278,2017-5-17,Rolls-Royce Sweptail,red,black,9.408,9.259807595049379,2,9.074611443148392,Isaac,lisboa,portugal
279,2017-5-13,Ferrari Pininfarina Sergio,black,red,2.2049999999999996,2.1824407579977496,1,2.1606163504177722,Nicolas,lisboa,portugal
280,2017-5-11,Bugatti La Voiture Noire,white,black,13.351799999999999,13.209437694645255,0,13.209437694645255,Nicolas,lisboa,portugal
281,2017-5-7,Ferrari Pininfarina Sergio,white,gold,2.2490999999999994,2.2263341554412124,2,2.181807472332388,Rafael,lisboa,portugal
282,2017-5-1,Lamborghini Veneno Roadster,red,silver,3.472875,3.4303392470294485,1,3.396035854559154,Joaquim,lisboa,portugal
283,2017-5-18,McLaren P1 LM,black,gold,2.7195,2.6892583615671466,3,2.608580610720132,Nicolas,lisboa,portugal
284,2017-5-5,Rolls-Royce Sweptail,red,white,9.59616,9.465430488434256,3,9.181467573781228,Rafael,lisboa,portugal
285,2017-5-13,Ferrari Pininfarina Sergio,brown,blue,2.31525,2.287741752195923,3,2.2191094996300453,Hana,tokio,japan
286,2017-5-9,Lamborghini Veneno Roadster,red,white,3.37365,3.3412354208795425,1,3.307823066670747,Harumi,tokio,japan
287,2017-5-16,McLaren P1 LM,black,blue,2.7195,2.6915376165376075,3,2.610791488041479,Hana,tokio,japan
288,2017-5-7,Aston Martin Valkyrie,white,blue,2.39904,2.3756326998055872,2,2.3281200458094755,Harumi,tokio,japan
289,2017-5-2,McLaren P1 LM,black,silver,2.7195,2.6906065814975064,0,2.6906065814975064,Hinata,tokio,japan
290,2017-5-15,Bugatti La Voiture Noire,white,blue,14.01939,13.799363507820397,1,13.661369872742194,Hana,tokio,japan
291,2017-5-5,Aston Martin Valkyrie,white,blue,2.39904,2.3766676275682825,0,2.3766676275682825,Hinata,tokio,japan
292,2017-5-15,McLaren P1 LM,brown,red,2.855475,2.818741804032853,0,2.818741804032853,Fatima,riad,Saudi Arabia
293,2017-5-7,McLaren P1 LM,black,silver,2.7195,2.691797163362752,0,2.691797163362752,Isa,riad,Saudi Arabia
294,2017-5-16,Bugatti Chiron,black,red,2.1315,2.107154556384683,0,2.107154556384683,Isa,riad,Saudi Arabia
295,2017-5-6,Koenigsegg CCXR Trevita,brown,black,3.528,3.488883483342642,1,3.4539946485092154,Laila,riad,Saudi Arabia
296,2017-5-18,Lamborghini Veneno Roadster,white,silver,3.37365,3.3330957872694382,3,3.233102913651355,Isa,riad,Saudi Arabia
297,2017-5-4,McLaren P1 LM,black,silver,2.7195,2.6775532477280146,3,2.5972266502961743,Fatima,riad,Saudi Arabia
298,2017-5-21,Bugatti Veyron by Mansory Vivere,red,white,2.5489800000000002,2.5256336985311414,0,2.5256336985311414,Aisha,riad,Saudi Arabia
299,2017-5-14,Rolls-Royce Sweptail,red,silver,9.8784,9.792374205377445,3,9.498602979216122,Aisha,riad,Saudi Arabia
300,2017-5-3,Bugatti Chiron,black,gold,2.1315,2.106478467807364,0,2.106478467807364,Aisha,riad,Saudi Arabia
301,2017-5-20,Koenigsegg CCXR Trevita,red,white,3.59856,3.5465874736389953,3,3.4401898494298253,Iasmin,riad,Saudi Arabia
302,2017-5-20,Lamborghini Veneno Roadster,black,black,3.15,3.100636947291561,3,3.007617838872814,Soraia,riad,Saudi Arabia
303,2017-5-5,Bugatti Veyron by Mansory Vivere,white,blue,2.5489800000000002,2.5209783367930596,0,2.5209783367930596,Soraia,riad,Saudi Arabia
304,2017-6-14,Aston Martin Valkyrie,red,gold,2.4696,2.4398939138709266,3,2.3666970964547986,Liz,new york,united state
305,2017-6-6,Bugatti La Voiture Noire,white,black,13.351799999999999,13.169845679460407,2,12.906448765871199,Eloá,new york,united state
306,2017-6-9,Lamborghini Veneno Roadster,red,white,3.37365,3.33000051451803,0,3.33000051451803,Maria Luísa,new york,united state
307,2017-6-3,McLaren P1 LM,brown,silver,2.855475,2.8100338028488916,0,2.8100338028488916,Liz,new york,united state
308,2017-6-7,Lamborghini Veneno Roadster,brown,silver,3.472875,3.427019310164487,3,3.3242087308595525,Maria Luísa,new york,united state
309,2017-6-7,Ferrari Pininfarina Sergio,brown,red,2.31525,2.282051960186731,3,2.213590401381129,Júlia,new york,united state
310,2017-6-3,Bugatti Chiron,brown,blue,2.2380750000000003,2.2067260268440774,2,2.1625915063071957,Giovanna,new york,united state
311,2017-6-18,McLaren P1 LM,brown,red,2.855475,2.8232953002486307,1,2.7950623472461444,Cecília,new york,united state
312,2017-6-2,Koenigsegg CCXR Trevita,brown,white,3.59856,3.560464860995278,0,3.560464860995278,Giovanna,new york,united state
313,2017-6-18,Lamborghini Veneno Roadster,black,black,3.15,3.0999369981630753,0,3.0999369981630753,Maria Luísa,new york,united state
314,2017-6-16,Bugatti Veyron by Mansory Vivere,brown,gold,2.6239500000000002,2.600627179851872,0,2.600627179851872,Mariana,new york,united state
315,2017-6-12,Ferrari Pininfarina Sergio,red,blue,2.31525,2.294275025830086,2,2.2483895253134842,Mariana,new york,united state
316,2017-6-12,Bugatti Chiron,red,white,2.17413,2.1541075354289547,3,2.089484309366086,Eloá,new york,united state
317,2017-6-17,McLaren P1 LM,white,blue,2.77389,2.746105406839498,0,2.746105406839498,Antonella,new york,united state
318,2017-6-18,Bugatti Chiron,brown,black,2.1315,2.1113973328375724,0,2.1113973328375724,Lorena,new york,united state
319,2017-6-21,Koenigsegg CCXR Trevita,white,black,3.4272,3.3960911853184026,2,3.3281693616120345,Maitê,new york,united state
320,2017-6-8,W Motors Lykan Hypersport,red,silver,2.6239500000000002,2.59326637201186,0,2.59326637201186,Mariana,new york,united state
321,2017-6-11,W Motors Lykan Hypersport,brown,white,2.5489800000000002,2.5229056558593066,0,2.5229056558593066,Valentina,new york,united state
322,2017-6-13,Rolls-Royce Sweptail,red,red,9.8784,9.73146670166064,0,9.73146670166064,Maitê,new york,united state
323,2017-6-1,McLaren P1 LM,white,red,2.77389,2.740534359458617,0,2.740534359458617,Eloá,new york,united state
324,2017-6-14,Aston Martin Valkyrie,red,gold,2.4696,2.430711568718925,0,2.430711568718925,Valentina,new york,united state
325,2017-6-21,McLaren P1 LM,black,gold,2.7195,2.6891610848537466,1,2.662269474005209,Maitê,new york,united state
326,2017-6-3,Rolls-Royce Sweptail,brown,white,9.59616,9.508234111792726,1,9.4131517706748,Lívia,new york,united state
327,2017-6-22,McLaren P1 LM,white,red,2.77389,2.7419046339514983,3,2.6596474949329534,Gael,toronto,canada
328,2017-6-6,Bugatti La Voiture Noire,brown,blue,14.431724999999998,14.271139380985836,1,14.128427987175979,Lorenzo,toronto,canada
329,2017-6-14,Aston Martin Valkyrie,brown,white,2.39904,2.368546306775766,0,2.368546306775766,Bernardo,toronto,canada
330,2017-6-8,Lamborghini Veneno Roadster,brown,white,3.37365,3.33286655426069,2,3.2662092231754762,Théo,toronto,canada
331,2017-6-3,Bugatti Veyron by Mansory Vivere,red,red,2.6239500000000002,2.588527652642031,3,2.5108718230627702,Matheus,toronto,canada
332,2017-6-21,Rolls-Royce Sweptail,brown,silver,9.8784,9.754182725013473,3,9.46155724326307,Théo,toronto,canada
333,2017-6-8,Ferrari Pininfarina Sergio,red,gold,2.31525,2.2850203319711717,2,2.239319925331748,Heitor,toronto,canada
334,2017-6-23,Koenigsegg CCXR Trevita,red,silver,3.7044,3.6639214124804353,2,3.5906429842308265,Arthur,toronto,canada
335,2017-6-2,Aston Martin Valkyrie,black,gold,2.352,2.3237265585492897,2,2.277252027378304,Pedro,toronto,canada
336,2017-6-2,Bugatti Chiron,black,white,2.0705999999999998,2.04351451000148,3,1.9822090747014358,Arthur,toronto,canada
337,2017-6-5,Bugatti La Voiture Noire,black,red,13.744499999999999,13.561257487740253,1,13.42564491286285,Pedro,toronto,canada
338,2017-6-21,Bugatti La Voiture Noire,white,black,13.351799999999999,13.14551859307232,0,13.14551859307232,Lorenzo,toronto,canada
339,2017-6-21,Lamborghini Veneno Roadster,white,gold,3.37365,3.3250168686006263,2,3.2585165312286137,Arthur,toronto,canada
340,2017-6-20,Ferrari Pininfarina Sergio,black,silver,2.2049999999999996,2.181557131833349,0,2.181557131833349,Arthur,toronto,canada
341,2017-6-9,Rolls-Royce Sweptail,red,black,9.408,9.299790291261703,3,9.020796582523852,Miguel,toronto,canada
342,2017-6-7,Bugatti La Voiture Noire,black,red,13.744499999999999,13.581996755611751,2,13.310356820499516,Benício,toronto,canada
343,2017-6-11,Rolls-Royce Sweptail,brown,black,9.408,9.25882715065383,1,9.166238879147292,Benício,toronto,canada
344,2017-6-24,McLaren P1 LM,white,red,2.77389,2.7403323434133737,1,2.71292901997924,Arthur,toronto,canada
345,2017-6-20,Aston Martin Valkyrie,white,gold,2.39904,2.3769745813839624,1,2.3532048355701227,Théo,toronto,canada
346,2017-6-23,Bugatti La Voiture Noire,red,silver,14.431724999999998,14.2479397286691,3,13.820501536809028,Rafael,lisboa,portugal
347,2017-6-8,Rolls-Royce Sweptail,black,black,8.959999999999999,8.878923360322927,2,8.701344893116469,Joaquim,lisboa,portugal
348,2017-6-15,Lamborghini Veneno Roadster,black,blue,3.3075,3.2641571054267016,0,3.2641571054267016,Nicolas,lisboa,portugal
349,2017-6-20,Koenigsegg CCXR Trevita,black,gold,3.528,3.4809987257133854,2,3.4113787511991176,Rafael,lisboa,portugal
350,2017-6-21,Aston Martin Valkyrie,white,white,2.3304959999999997,2.2966081232318185,3,2.227709879534864,Rafael,lisboa,portugal
351,2017-6-6,Lamborghini Veneno Roadster,brown,black,3.3075,3.2662558613778128,2,3.2009307441502566,Saori,tokio,japan
352,2017-6-4,Lamborghini Veneno Roadster,black,blue,3.3075,3.2750961423349714,2,3.209594219488272,Sakura,tokio,japan
353,2017-6-11,Lamborghini Veneno Roadster,white,white,3.27726,3.2332731757666364,1,3.20094044400897,Yumi,tokio,japan
354,2017-6-20,Bugatti La Voiture Noire,brown,white,14.01939,13.827508086965237,0,13.827508086965237,Hana,tokio,japan
355,2017-6-5,Aston Martin Valkyrie,brown,black,2.352,2.3253319149062612,2,2.278825276608136,Akemi,tokio,japan
356,2017-6-17,Bugatti La Voiture Noire,brown,gold,14.431724999999998,14.242151117335037,1,14.099729606161688,Mahina,tokio,japan
357,2017-6-24,McLaren P1 LM,red,black,2.7195,2.678065594192285,2,2.6245042823084392,Hinata,tokio,japan
358,2017-6-12,W Motors Lykan Hypersport,black,black,2.38,2.3550784489146044,2,2.3079768799363123,Fatima,riad,Saudi Arabia
359,2017-6-17,Ferrari Pininfarina Sergio,red,silver,2.31525,2.2916052173640558,2,2.245773113016775,Laila,riad,Saudi Arabia
360,2017-6-11,Koenigsegg CCXR Trevita,white,red,3.59856,3.5583697812986,0,3.5583697812986,Iasmin,riad,Saudi Arabia
361,2017-6-23,Bugatti La Voiture Noire,black,red,13.744499999999999,13.623718049008193,1,13.487480868518112,Nadia,riad,Saudi Arabia
362,2017-6-4,Bugatti Veyron by Mansory Vivere,brown,gold,2.6239500000000002,2.598840406542492,0,2.598840406542492,Isa,riad,Saudi Arabia
363,2017-7-24,Bugatti Veyron by Mansory Vivere,brown,red,2.6239500000000002,2.583225693501599,2,2.531561179631567,Isabella,sao paulo,brazil
364,2017-7-12,W Motors Lykan Hypersport,white,gold,2.5489800000000002,2.5230434233384593,2,2.47258255487169,Alice,sao paulo,brazil
365,2017-7-10,W Motors Lykan Hypersport,red,white,2.5489800000000002,2.515943409692396,1,2.490783975595472,Alice,sao paulo,brazil
366,2017-7-13,Bugatti Chiron,white,white,2.112012,2.0867359715938947,0,2.0867359715938947,Helena,sao paulo,brazil
367,2017-7-1,Bugatti La Voiture Noire,brown,red,14.431724999999998,14.24495266147435,0,14.24495266147435,Heloísa,sao paulo,brazil
368,2017-7-14,Bugatti La Voiture Noire,brown,red,14.431724999999998,14.300461048890417,0,14.300461048890417,Manuela,sao paulo,brazil
